"VendorID","pickup_date","pickup_weekday","is_Sunday","is_Saturday","pickup_time","pickup_hour","pickup_dayhour","dropoff_date","dropoff_time","dropoff_hour","passenger_count","trip_distance","pickup_longitude","pickup_latitude","RateCodeID","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","payment_card","payment_cash","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","Zipcode","STATION","STATION_NAME","DATE","PRCP","SNWD","SNOW","TMAX","TMIN","AWND","X2010.Population","Land.Sq.Mi","Density.Per.Sq.Mile","UnempRate","numb_sample","AreaName","Place.","State.","Population.","Housing","pctWhite","pctBlack","pctAI.AN","pctAsian","pctNHOPI","pctOthRace","pct2.Races","pctHispanic","DAHR","DA","HR","dayhour","DIR","SPD","GUS","CLG","SKC","VSB","TEMP","DEWP","MAX","MIN","PCP01"
2,"5/26/2015",3,0,0,"8:40:00 AM",8,"26/8","5/26/2015","8:56:00",8,1,1.59,-73.97473145,40.75312042,1,"N",-73.95703888,40.76494598,2,0,1,11,0,0.5,0,0,0.3,11.8,10017,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/26/2015",0,0,0,311,194,23,16575,0.317,52287.06625,"5%",14759,"New York",51000,"NY",16,575,12,875,75.4,3.3,0.1,17.7,0.1,1.2,268,26,8,"26/8",180,6,NA,722,"SCT",10,60,54,NA,NA,0
2,"5/15/2015",6,0,0,"5:07:00 PM",17,"15/17","5/15/2015","17:17:00",17,4,1.61,-73.9543457,40.77904129,1,"N",-73.97696686,40.79012299,2,0,1,8.5,1,0.5,0,0,0.3,10.3,10028,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/15/2015",0,0,0,239,128,15,45141,0.313,144220.4473,"5%",38852,"New York",51000,"NY",45,141,28,139,87.7,1.7,0.1,7.4,0,1.1,1517,15,17,"15/17",180,9,NA,250,"",10,70,46,71,60,0
2,"5/15/2015",6,0,0,"8:02:00 PM",20,"15/20","5/15/2015","20:14:00",20,1,1.12,-73.9821167,40.73590088,1,"N",-73.99240875,40.74282074,1,1,0,9,0.5,0.5,2.06,0,0.3,12.36,10003,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/15/2015",0,0,0,239,128,15,56024,0.576,97263.88889,"7%",52037,"New York",51000,"NY",56,24,31,78,76.4,3.5,0.2,14.4,0,2.2,1520,15,20,"15/20",170,16,NA,250,"",10,67,45,NA,NA,0
2,"5/31/2015",1,1,0,"5:51:00 PM",17,"31/17","5/31/2015","18:27:00",18,1,2.92,-73.98301697,40.73088074,1,"N",-73.98668671,40.76153946,1,1,0,22.5,0,0.5,4.66,0,0.3,27.96,10003,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/31/2015",371,0,0,306,139,25,56024,0.576,97263.88889,"7%",52037,"New York",51000,"NY",56,24,31,78,76.4,3.5,0.2,14.4,0,2.2,3117,31,17,"31/17",170,16,NA,250,"",10,76,63,79,67,0
2,"5/13/2015",4,0,0,"4:03:00 PM",16,"13/16","5/13/2015","16:34:00",16,1,2.31,-73.99349976,40.74237061,1,"N",-73.96777344,40.75997543,1,1,0,19,1,0.5,3.55,0,0.3,24.35,10011,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/13/2015",0,0,0,211,117,33,50984,0.661,77131.61876,"7%",46908,"New York",51000,"NY",50,984,33,252,80.3,4.6,0.2,8.9,0.1,2.9,1316,13,16,"13/16",320,17,26,60,"",10,67,38,NA,NA,0
2,"5/28/2015",5,0,0,"12:31:00 AM",0,"28/0","5/28/2015","0:43:00",0,3,2.67,-74.00259399,40.734272,1,"N",-73.97467041,40.74908829,2,0,1,11,0.5,0.5,0,0,0.3,12.3,10014,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/28/2015",0,0,0,294,211,18,31959,0.55,58107.27273,"7%",29151,"New York",51000,"NY",31,959,21,689,87.9,2.1,0.2,5.9,0,1.2,280,28,0,"28/0",200,17,NA,722,"",10,63,57,NA,NA,NA
2,"5/2/2015",7,0,1,"10:22:00 AM",10,"2/10","5/2/2015","10:46:00",10,6,4.45,-74.00029755,40.74148178,1,"N",-73.99115753,40.70249176,2,0,1,18,0,0.5,0,0,0.3,18.8,10011,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/2/2015",0,0,0,233,89,13,50984,0.661,77131.61876,"7%",46908,"New York",51000,"NY",50,984,33,252,80.3,4.6,0.2,8.9,0.1,2.9,210,2,10,"2/10",NA,0,NA,722,"SCT",10,47,42,NA,NA,0
1,"5/5/2015",3,0,0,"1:27:00 PM",13,"5/13","5/5/2015","13:54:00",13,1,7.3,-73.78214264,40.64466476,1,"N",-73.8250351,40.72500229,2,0,1,25.5,0,0.5,0,0,0.3,26.3,11430,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/5/2015",0,0,0,294,189,18,184,7.117,25.85359,"34%",53,"New York",51000,"NY",184,0,10.9,68.5,0,4.3,0,13.6,2.7,28.3,513,5,13,"5/13",230,6,NA,250,"",10,73,52,NA,NA,0
2,"5/8/2015",6,0,0,"1:49:00 AM",1,"8/1","5/8/2015","1:54:00",1,1,0.89,-73.96560669,40.75541306,1,"N",-73.97823334,40.76093292,1,1,0,5,0.5,0.5,1,0,0.3,7.3,10022,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/8/2015",0,0,0,278,133,13,31924,0.428,74588.78505,"5%",26669,"New York",51000,"NY",31,924,23,485,86.4,1.9,0.1,9,0.1,0.9,81,8,1,"8/1",180,7,NA,2,"",1,55,52,NA,NA,0
1,"5/16/2015",7,0,1,"10:43:00 AM",10,"16/10","5/16/2015","11:02:00",11,1,2,-73.99176025,40.76799011,1,"N",-74.0045166,40.752285,1,1,0,13,0,0.5,1.3,0,0.3,15.1,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/16/2015",76,0,0,239,139,9,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,1610,16,10,"16/10",160,5,NA,39,"",10,60,54,NA,NA,0
2,"5/12/2015",3,0,0,"6:00:00 PM",18,"12/18","5/12/2015","18:11:00",18,1,2.05,-73.99769592,40.74120331,1,"N",-74.01132965,40.72353363,1,1,0,10,1,0.5,2.36,0,0.3,14.16,10011,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/12/2015",0,0,0,300,178,24,50984,0.661,77131.61876,"7%",46908,"New York",51000,"NY",50,984,33,252,80.3,4.6,0.2,8.9,0.1,2.9,1218,12,18,"12/18",230,21,NA,NA,"BKN",10,83,60,86,66,NA
1,"5/11/2015",2,0,0,"12:07:00 PM",12,"11/12","5/11/2015","12:12:00",12,1,1,-73.96438599,40.79986954,1,"N",-73.9724884,40.79094315,2,0,1,5.5,0,0.5,0,0,0.3,6.3,10025,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/11/2015",0,0,0,289,211,17,94600,0.752,125797.8723,"7%",82391,"New York",51000,"NY",94,600,47,617,64.9,14.3,0.5,8.3,0.1,7.7,1112,11,12,"11/12",170,6,NA,NA,"OVC",1,63,60,74,62,NA
1,"5/27/2015",4,0,0,"11:01:00 PM",23,"27/23","5/27/2015","23:12:00",23,2,1.1,-73.97186279,40.75655746,1,"N",-73.98430634,40.75460052,2,0,1,8.5,0.5,0.5,0,0,0.3,9.8,10022,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/27/2015",20,0,0,294,211,23,31924,0.428,74588.78505,"5%",26669,"New York",51000,"NY",31,924,23,485,86.4,1.9,0.1,9,0.1,0.9,2723,27,23,"27/23",200,18,28,100,"BKN",10,64,58,74,61,0
2,"5/4/2015",2,0,0,"2:43:00 PM",14,"4/14","5/4/2015","14:58:00",14,2,1.87,-73.96598816,40.76182938,1,"N",-73.98743439,40.77597427,2,0,1,11,0,0.5,0,0,0.3,11.8,10022,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/4/2015",0,0,0,294,139,24,31924,0.428,74588.78505,"5%",26669,"New York",51000,"NY",31,924,23,485,86.4,1.9,0.1,9,0.1,0.9,414,4,14,"4/14",180,7,NA,722,"SCT",10,67,49,NA,NA,0
1,"5/1/2015",6,0,0,"3:32:00 PM",15,"1/15","5/1/2015","15:40:00",15,1,1.1,-73.93684387,40.81573486,1,"N",-73.92510223,40.81791687,2,0,1,7,0,0.5,0,0,0.3,7.8,10037,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/1/2015",0,0,0,172,94,23,17416,0.257,67766.53696,"15%",14975,"New York",51000,"NY",17,416,9,451,8.4,77.2,0.7,1.7,0,7.9,115,1,15,"1/15",120,16,NA,NA,"BKN",10,50,40,NA,NA,NA
1,"5/29/2015",6,0,0,"6:58:00 AM",6,"29/6","5/29/2015","7:06:00",7,1,1.2,-73.9839859,40.72165298,1,"N",-74.00550079,40.72776794,1,1,0,7,0,0.5,1.5,0,0.3,9.3,10002,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/29/2015",0,0,0,294,183,18,81410,0.878,92722.09567,"10%",70231,"New York",51000,"NY",81,410,34,541,31.3,8.4,0.5,46.6,0,9.8,296,29,6,"29/6",10,10,NA,NA,"SCT",10,69,53,74,60,NA
2,"5/4/2015",2,0,0,"6:12:00 PM",18,"4/18","5/4/2015","18:15:00",18,2,0.47,-73.95624542,40.78192139,1,"N",-73.95716858,40.77674103,2,0,1,4.5,1,0.5,0,0,0.3,6.3,10128,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/4/2015",0,0,0,294,139,24,60453,0.465,130006.4516,"6%",51240,"New York",51000,"NY",60,453,35,240,80.4,4.7,0.2,9.6,0,2.4,418,4,18,"4/18",160,9,NA,NA,"SCT",10,73,49,73,57,NA
1,"5/16/2015",7,0,1,"10:19:00 AM",10,"16/10","5/16/2015","10:30:00",10,4,2.3,-73.98270416,40.73918533,1,"N",-73.97520447,40.76522446,1,1,0,10.5,0,0.5,0.7,0,0.3,12,10010,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/16/2015",76,0,0,239,139,9,31834,0.39,81625.64103,"8%",26722,"New York",51000,"NY",31,834,18,30,73.8,5.9,0.2,14.4,0.1,2.5,1610,16,10,"16/10",160,5,NA,39,"",10,60,54,NA,NA,0
2,"5/18/2015",2,0,0,"4:21:00 PM",16,"18/16","5/18/2015","16:35:00",16,2,2.46,-73.97815704,40.7492981,1,"N",-73.98684692,40.72239304,2,0,1,11,1,0.5,0,0,0.3,12.8,10016,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/18/2015",0,0,0,239,156,21,54183,0.532,101847.7444,"5%",49764,"New York",51000,"NY",54,183,35,617,74.8,4,0.2,16.6,0.1,2,1816,18,16,"18/16",90,15,NA,18,"",10,61,54,NA,NA,NA
2,"5/27/2015",4,0,0,"3:23:00 PM",15,"27/15","5/27/2015","15:32:00",15,1,1.14,-74.00656891,40.73199081,1,"N",-73.99491882,40.73989105,1,1,0,7.5,0,0.5,2.08,0,0.3,10.38,10014,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/27/2015",20,0,0,294,211,23,31959,0.55,58107.27273,"7%",29151,"New York",51000,"NY",31,959,21,689,87.9,2.1,0.2,5.9,0,1.2,2715,27,15,"27/15",170,10,NA,NA,"OVC",10,68,59,NA,NA,NA
2,"5/4/2015",2,0,0,"8:01:00 AM",8,"4/8","5/4/2015","8:08:00",8,2,0.86,-73.94200134,40.81275558,1,"N",-73.93721008,40.80461884,2,0,1,6.5,0,0.5,0,0,0.3,7.3,10037,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/4/2015",0,0,0,294,139,24,17416,0.257,67766.53696,"15%",14975,"New York",51000,"NY",17,416,9,451,8.4,77.2,0.7,1.7,0,7.9,48,4,8,"4/8",NA,0,NA,722,"CLR",10,50,47,NA,NA,0
1,"5/8/2015",6,0,0,"11:25:00 PM",23,"8/23","5/8/2015","23:35:00",23,1,2,-73.98188019,40.74649811,1,"N",-74.00482178,40.73034286,1,1,0,9,0.5,0.5,2.05,0,0.3,12.35,10016,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/8/2015",0,0,0,278,133,13,54183,0.532,101847.7444,"5%",49764,"New York",51000,"NY",54,183,35,617,74.8,4,0.2,16.6,0.1,2,823,8,23,"8/23",150,6,NA,722,"SCT",10,61,55,72,61,0
1,"5/29/2015",6,0,0,"3:52:00 PM",15,"29/15","5/29/2015","16:09:00",16,2,3.2,-73.97015381,40.75651169,1,"N",-73.94065857,40.79721832,2,0,1,13.5,0,0.5,0,0,0.3,14.3,10022,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/29/2015",0,0,0,294,183,18,31924,0.428,74588.78505,"5%",26669,"New York",51000,"NY",31,924,23,485,86.4,1.9,0.1,9,0.1,0.9,2915,29,15,"29/15",NA,0,NA,NA,"SCT",10,78,53,NA,NA,NA
2,"5/17/2015",1,1,0,"8:31:00 PM",20,"17/20","5/17/2015","20:48:00",20,3,3.27,-73.98370361,40.73008347,1,"N",-73.95590973,40.71553802,1,1,0,14,0.5,0.5,1,0,0.3,16.3,10003,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/17/2015",5,0,0,283,178,9,56024,0.576,97263.88889,"7%",52037,"New York",51000,"NY",56,24,31,78,76.4,3.5,0.2,14.4,0,2.2,1720,17,20,"17/20",170,9,NA,150,"",10,77,64,NA,NA,0
1,"5/20/2015",4,0,0,"2:21:00 PM",14,"20/14","5/20/2015","15:36:00",15,1,18.2,-73.79019165,40.64403152,2,"N",-73.98551178,40.75816727,2,0,1,52,0,0.5,0,5.54,0.3,58.34,11435,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/20/2015",0,0,0,194,122,31,53687,1.515,35436.9637,"13%",41964,"New York",51000,"NY",53,687,18,963,26.4,27.7,1.2,19.7,0.2,18.3,2014,20,14,"20/14",310,20,28,42,"",10,64,40,NA,NA,0
2,"5/19/2015",3,0,0,"12:31:00 AM",0,"19/0","5/19/2015","0:39:00",0,3,1.73,-73.98311615,40.76441193,1,"N",-73.98249817,40.75069046,1,1,0,8,0.5,0.5,1.86,0,0.3,11.16,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/19/2015",0,0,0,267,150,11,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,190,19,0,"19/0",90,11,NA,NA,"OVC",10,59,51,64,59,NA
2,"5/22/2015",6,0,0,"7:10:00 PM",19,"22/19","5/22/2015","19:14:00",19,1,1,-73.98819733,40.75920105,1,"N",-73.98205566,40.7712326,2,0,1,6,1,0.5,0,0,0.3,7.8,10036,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/22/2015",0,0,0,233,128,27,24711,0.441,56034.01361,"10%",21102,"New York",51000,"NY",24,711,17,958,63.7,9.3,0.4,17.1,0.1,5.8,2219,22,19,"22/19",300,18,26,80,"",10,69,43,NA,NA,0
2,"5/12/2015",3,0,0,"9:21:00 PM",21,"12/21","5/12/2015","21:41:00",21,1,4.62,-74.00162506,40.72764587,1,"N",-73.94391632,40.7279129,1,1,0,18.5,0.5,0.5,4.95,0,0.3,24.75,10012,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/12/2015",0,0,0,300,178,24,24090,0.323,74582.04334,"6%",22577,"New York",51000,"NY",24,90,14,633,75.6,2.5,0.1,16.5,0,2.2,1221,12,21,"12/21",230,21,NA,NA,"BKN",10,85,56,NA,NA,NA
2,"5/4/2015",2,0,0,"3:35:00 PM",15,"4/15","5/4/2015","15:48:00",15,1,2.01,-73.98809052,40.76976013,1,"N",-74.00343323,40.74745941,1,1,0,10.5,0,0.5,2.26,0,0.3,13.56,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/4/2015",0,0,0,294,139,24,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,415,4,15,"4/15",180,7,NA,NA,"SCT",10,67,49,NA,NA,NA
2,"5/20/2015",4,0,0,"10:35:00 AM",10,"20/10","5/20/2015","10:55:00",10,1,3.89,-73.94989014,40.77215958,1,"N",-73.98922729,40.73986053,1,1,0,16.5,0,0.5,3.46,0,0.3,20.76,10028,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/20/2015",0,0,0,194,122,31,45141,0.313,144220.4473,"5%",38852,"New York",51000,"NY",45,141,28,139,87.7,1.7,0.1,7.4,0,1.1,2010,20,10,"20/10",300,9,NA,722,"SCT",10,59,43,NA,NA,0
1,"5/26/2015",3,0,0,"4:52:00 PM",16,"26/16","5/26/2015","16:55:00",16,1,1.1,-73.96620941,40.79482269,1,"N",-73.97810364,40.78819275,2,0,1,5.5,1,0.5,0,0,0.3,7.3,10025,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/26/2015",0,0,0,311,194,23,94600,0.752,125797.8723,"7%",82391,"New York",51000,"NY",94,600,47,617,64.9,14.3,0.5,8.3,0.1,7.7,2616,26,16,"26/16",180,11,NA,250,"",10,75,60,NA,NA,0
2,"5/13/2015",4,0,0,"7:47:00 AM",7,"13/7","5/13/2015","8:10:00",8,1,2.38,-73.98349762,40.73835754,1,"N",-73.97335815,40.76496506,1,1,0,15,0,0.5,1.5,0,0.3,17.3,10010,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/13/2015",0,0,0,211,117,33,31834,0.39,81625.64103,"8%",26722,"New York",51000,"NY",31,834,18,30,73.8,5.9,0.2,14.4,0.1,2.5,137,13,7,"13/7",320,14,24,722,"SCT",10,61,36,NA,NA,0
1,"5/26/2015",3,0,0,"7:40:00 PM",19,"26/19","5/26/2015","19:47:00",19,1,1,-73.96640778,40.76796722,1,"N",-73.98064423,40.77000427,2,0,1,6.5,1,0.5,0,0,0.3,8.3,10065,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/26/2015",0,0,0,311,194,23,32270,0.382,84476.43979,"5%",28683,"New York",51000,"NY",32,270,22,754,86.1,1.8,0.1,8.9,0,1.3,2619,26,19,"26/19",180,20,26,250,"",10,75,60,NA,NA,0
2,"5/20/2015",4,0,0,"11:41:00 PM",23,"20/23","5/20/2015","23:50:00",23,1,1.68,-73.9851532,40.75347519,1,"N",-73.99060822,40.73472977,1,1,0,8.5,0.5,0.5,2.45,0,0.3,12.25,10018,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/20/2015",0,0,0,194,122,31,5229,0.322,16239.13043,"5%",4926,"New York",51000,"NY",5,229,4,425,57,7.6,0.3,25.7,0,6.2,2023,20,23,"20/23",330,14,NA,250,"",10,59,33,66,59,0
1,"5/7/2015",5,0,0,"7:10:00 AM",7,"7/7","5/7/2015","7:34:00",7,1,3.9,-73.96073914,40.65999222,1,"N",-73.96311951,40.71167374,2,0,1,18.5,0,0.5,0,0,0.3,19.3,11225,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/7/2015",0,0,0,267,133,10,56829,0.884,64286.1991,"16%",47343,"New York",51000,"NY",56,829,23,588,16.5,75.3,0.4,1.5,0,3.3,77,7,7,"7/7",110,3,NA,722,"CLR",10,52,45,NA,NA,0
1,"5/14/2015",5,0,0,"12:07:00 PM",12,"14/12","5/14/2015","12:11:00",12,1,0.7,-73.96797943,40.80216217,1,"N",-73.97296143,40.79323959,1,1,0,5,0,0.5,0.5,0,0.3,6.3,10025,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/14/2015",0,0,0,228,100,17,94600,0.752,125797.8723,"7%",82391,"New York",51000,"NY",94,600,47,617,64.9,14.3,0.5,8.3,0.1,7.7,1412,14,12,"14/12",10,15,NA,NA,"SCT",10,57,34,73,51,NA
1,"5/8/2015",6,0,0,"7:31:00 PM",19,"8/19","5/8/2015","19:51:00",19,1,3.8,-74.00828552,40.71213531,1,"N",-73.95134735,40.71094894,1,1,0,16.5,1,0.5,1.7,0,0.3,20,10007,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/8/2015",0,0,0,278,133,13,6988,0.162,43135.80247,"5%",4969,"New York",51000,"NY",6,988,3,143,75.6,6.7,0.1,12.6,0.1,1.3,819,8,19,"8/19",180,8,NA,250,"",10,70,51,NA,NA,0
2,"5/16/2015",7,0,1,"7:54:00 PM",19,"16/19","5/16/2015","19:59:00",19,2,0.86,-73.99015808,40.75986099,1,"N",-73.99269867,40.76845169,1,1,0,5,0,0.5,1.16,0,0.3,6.96,10036,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/16/2015",76,0,0,239,139,9,24711,0.441,56034.01361,"10%",21102,"New York",51000,"NY",24,711,17,958,63.7,9.3,0.4,17.1,0.1,5.8,1619,16,19,"16/19",170,5,NA,200,"",10,69,58,NA,NA,0
1,"5/8/2015",6,0,0,"6:46:00 PM",18,"8/18","5/8/2015","19:07:00",19,2,2.4,-73.98327637,40.7616539,1,"N",-74.00734711,40.73763275,2,0,1,14,1,0.5,0,0,0.3,15.8,10019,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/8/2015",0,0,0,278,133,13,42870,0.687,62401.74672,"7%",37839,"New York",51000,"NY",42,870,31,404,69.3,5.5,0.3,16.7,0.1,4.7,818,8,18,"8/18",170,8,NA,NA,"SCT",10,67,53,71,54,NA
1,"5/1/2015",6,0,0,"11:50:00 AM",11,"1/11","5/1/2015","12:01:00",12,2,1.8,-73.96961975,40.78577423,1,"N",-73.99014282,40.7731514,1,1,0,9.5,0,0.5,2.55,0,0.3,12.85,10024,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/1/2015",0,0,0,172,94,23,59283,0.858,69094.40559,"5%",51029,"New York",51000,"NY",59,283,33,952,83,5.7,0.2,5.5,0,2.9,111,1,11,"1/11",30,9,NA,60,"",10,50,40,50,48,0
1,"5/30/2015",7,0,1,"9:51:00 PM",21,"30/21","5/30/2015","21:57:00",21,1,0.7,-73.87927246,40.74692917,1,"N",-73.88507843,40.75379562,2,0,1,6,0.5,0.5,0,0,0.3,7.3,11373,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/30/2015",0,0,0,294,194,25,100820,1.524,66154.85564,"7%",79821,"New York",51000,"NY",100,820,33,227,26.7,2.1,0.8,47.1,0.1,18.8,3021,30,21,"30/21",180,25,NA,NA,"SCT",10,75,62,NA,NA,NA
2,"5/27/2015",4,0,0,"10:16:00 AM",10,"27/10","5/27/2015","10:30:00",10,1,2.02,-73.98474121,40.73677826,1,"N",-73.96836853,40.75331116,2,0,1,10.5,0,0.5,0,0,0.3,11.3,10003,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/27/2015",20,0,0,294,211,23,56024,0.576,97263.88889,"7%",52037,"New York",51000,"NY",56,24,31,78,76.4,3.5,0.2,14.4,0,2.2,2710,27,10,"27/10",180,6,NA,722,"",9.1,64,59,NA,NA,0
1,"5/13/2015",4,0,0,"8:57:00 AM",8,"13/8","5/13/2015","8:58:00",8,1,0.3,-73.98157501,40.74687958,1,"N",-73.97880554,40.75071716,1,1,0,3.5,0,0.5,1,0,0.3,5.3,10016,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/13/2015",0,0,0,211,117,33,54183,0.532,101847.7444,"5%",49764,"New York",51000,"NY",54,183,35,617,74.8,4,0.2,16.6,0.1,2,138,13,8,"13/8",310,11,NA,722,"SCT",10,59,37,NA,NA,0
1,"5/2/2015",7,0,1,"12:59:00 AM",0,"2/0","5/2/2015","1:18:00",1,1,4.9,-73.98482513,40.72422791,1,"N",-73.9498291,40.6772995,1,1,0,17.5,0.5,0.5,3.75,0,0.3,22.55,10009,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/2/2015",0,0,0,233,89,13,61347,0.617,99427.87682,"7%",56005,"New York",51000,"NY",61,347,31,709,62.1,9.8,0.5,13.7,0.1,9.7,20,2,0,"2/0",140,9,NA,NA,"BKN",10,49,40,56,48,NA
2,"5/23/2015",7,0,1,"8:18:00 PM",20,"23/20","5/23/2015","20:21:00",20,1,0.51,-74.00074005,40.73730087,1,"N",-74.00330353,40.7314415,1,1,0,4,0.5,0.5,1.06,0,0.3,6.36,10011,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/23/2015",0,0,0,211,94,20,50984,0.661,77131.61876,"7%",46908,"New York",51000,"NY",50,984,33,252,80.3,4.6,0.2,8.9,0.1,2.9,2320,23,20,"23/20",190,22,NA,722,"CLR",10,64,38,NA,NA,0
1,"5/20/2015",4,0,0,"10:51:00 AM",10,"20/10","5/20/2015","11:16:00",11,1,3.7,-73.95649719,40.76734543,1,"N",-74.00041962,40.74764633,2,0,1,17.5,0,0.5,0,0,0.3,18.3,10021,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/20/2015",0,0,0,194,122,31,43631,0.379,115121.372,"3%",36500,"New York",51000,"NY",43,631,28,628,88,1.8,0.1,7.3,0,0.9,2010,20,10,"20/10",300,9,NA,722,"SCT",10,59,43,NA,NA,0
2,"5/26/2015",3,0,0,"10:39:00 PM",22,"26/22","5/26/2015","22:57:00",22,6,4.13,-73.94695282,40.7914505,1,"N",-73.99101257,40.75574875,2,0,1,16,0.5,0.5,0,0,0.3,17.3,10029,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/26/2015",0,0,0,311,194,23,76003,0.812,93599.75369,"13%",63162,"New York",51000,"NY",76,3,31,121,32.6,31.5,1.1,6.9,0.1,22.9,2622,26,22,"26/22",180,24,32,240,"",10,70,59,NA,NA,0
2,"5/26/2015",3,0,0,"7:39:00 PM",19,"26/19","5/26/2015","19:49:00",19,6,1.21,-73.98535919,40.74668884,1,"N",-73.99812317,40.75685883,2,0,1,8,1,0.5,0,0,0.3,9.8,10016,"GHCND:USW00094728","NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US","5/26/2015",0,0,0,311,194,23,54183,0.532,101847.7444,"5%",49764,"New York",51000,"NY",54,183,35,617,74.8,4,0.2,16.6,0.1,2,2619,26,19,"26/19",180,20,26,250,"",10,75,60,NA,NA,0
